table_catalog;table_schema;table_name;column_name;ordinal_position;column_default;is_nullable;data_type;character_maximum_length;character_octet_length;numeric_precision;numeric_precision_radix;numeric_scale;datetime_precision;character_set_catalog;character_set_schema;character_set_name;collation_catalog;collation_schema;collation_name;domain_catalog;domain_schema;domain_name
XpoMaster;fo;v_OrderAutoOfferDetail;ExtraStops;13;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_OrderAutoOfferDetail;Commodity;14;;YES;varchar;200;200;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_OrderAutoOfferDetail;Weight;15;;YES;decimal;;;16;10;2;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;OrderId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;OrderNumber;2;;NO;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;BillDistance;3;;YES;decimal;;;18;10;1;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;CustomerId;4;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;BillToCustomerId;5;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;ReadyToBill;6;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;BillToCreateOrderAsTaxable;7;;YES;bit;;;;;;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;BillToCustomerName;8;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;BillToCustomerCode;9;;YES;varchar;30;30;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;BillToCustomerSalesForceCode;10;;YES;varchar;18;18;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;CurrencyId;11;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;BillingMethodTypeId;12;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;BillingMethodTypeName;13;;YES;varchar;30;30;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;DistanceUomName;14;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;DistanceUomAbb;15;;NO;varchar;4;4;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;RateUnits;16;;YES;decimal;;;12;10;4;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;RateMethodTypeId;17;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;RateMethodCode;18;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;RateMethodName;19;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;RateUnitDescription;20;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;DistanceMethodTypeId;21;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;DistanceMethodCode;22;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;DistanceMethodName;23;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;ChargeCodeId;24;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;ChargeCode;25;;NO;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;ChargeMethodTypeId;26;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;ChargeMethodCode;27;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;ChargeMethodName;28;;NO;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;ChargeCodeName;29;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;IsFuelSurcharge;30;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;IsTaxable;31;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;IsLineHaul;32;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;ChargeCodeIsActive;33;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;ChargeCodeSortOrder;34;;NO;smallint;;;5;10;0;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;OrderChargeId;35;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;ChargeAmount;36;;NO;decimal;;;19;10;4;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;OrderChargeCurrencyId;37;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;OrderChargeCdnToUsdExchangeRate;38;;NO;numeric;;;18;10;6;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;OrderChargeBillToCustomerId;39;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;OrderChargeBillToCustomerCode;40;;YES;varchar;30;30;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;OrderChargeBillToCustomerName;41;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;weight;42;;YES;decimal;;;15;10;3;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;Comments;43;;YES;varchar;2000;2000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;CreatedBy;44;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;Rate;45;;YES;decimal;;;12;10;4;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;Units;46;;YES;decimal;;;12;10;4;;;;;;;;;;
XpoMaster;fabp;v_OrderRateDetails;OrderOriginCityState;47;;YES;varchar;105;105;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_OrderRateDetails;OrderDestinationCityState;48;;YES;varchar;105;105;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_Carrier;CarrierId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrierWeb;v_Carrier;Name;2;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_Carrier;McNumber;3;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_Carrier;ScacCode;4;;YES;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_Carrier;PhoneNumber;5;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_Carrier;StatusTypeId;6;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrierWeb;v_Carrier;IsActive;7;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrierWeb;v_Carrier;IsDeleted;8;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrierWeb;v_Carrier;Code;9;;YES;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_Carrier;DefaultCurrencyId;10;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrierWeb;v_Carrier;NetworkStatusId;11;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrierWeb;v_Carrier;Address1;12;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_Carrier;Address2;13;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_Carrier;City;14;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_Carrier;StateCode;15;;YES;varchar;3;3;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_Carrier;ZipCode;16;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;ConsolidatedInvoice;ConsolidatedInvoiceId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;accounting;ConsolidatedInvoice;AccountsReceivableId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;accounting;ConsolidatedInvoice;InvoiceNumber;3;;YES;varchar;30;30;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;ConsolidatedInvoice;CreatedDate;4;;NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;accounting;ConsolidatedInvoice;UpdatedDate;5;;NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;accounting;ConsolidatedInvoice;CreatedBy;6;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;ConsolidatedInvoice;UpdatedBy;7;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;TripDeductioncodePORequestNo;TripDeductionId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;orders;TripDeductioncodePORequestNo;ReferenceNumber;2;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;TripDeductioncodePORequestNo;IsManual;3;;YES;bit;;;;;;;;;;;;;;;
XpoMaster;orders;TripDeductioncodePORequestNo;DepartureCity;4;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;TripDeductioncodePORequestNo;ArrivalCity;5;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;TripDeductioncodePORequestNo;DepartureDate;6;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;autohaul;DriveType;DriveTypeId;1;;NO;tinyint;;;3;10;0;;;;;;;;;;
XpoMaster;autohaul;DriveType;DriveTypeCode;2;;NO;varchar;30;30;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;autohaul;DriveType;DriveTypeName;3;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;autohaul;DriveType;Description;4;;NO;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;autohaul;DriveType;IsActive;5;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;autohaul;DriveType;SortOrder;6;;NO;tinyint;;;3;10;0;;;;;;;;;;
XpoMaster;autohaul;DriveType;CreatedBy;7;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;autohaul;DriveType;CreatedDate;8;(getdate());NO;datetime;;;;;;3;;;;;;;;;
XpoMaster;autohaul;DriveType;UpdatedBy;9;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;autohaul;DriveType;UpdatedDate;10;(getdate());YES;datetime;;;;;;3;;;;;;;;;
XpoMaster;integration;BanyanAccessorialType;BanyanAccessorialTypeId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;integration;BanyanAccessorialType;BanyanAccessorialCategoryTypeId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;integration;BanyanAccessorialType;Code;3;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;integration;BanyanAccessorialType;Name;4;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;integration;BanyanAccessorialType;Description;5;;YES;varchar;256;256;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;integration;BanyanAccessorialType;IsActive;6;((1));NO;bit;;;;;;;;;;;;;;;
XpoMaster;integration;BanyanAccessorialType;SortOrder;7;;YES;smallint;;;5;10;0;;;;;;;;;;
XpoMaster;integration;BanyanAccessorialType;CreatedBy;8;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;integration;BanyanAccessorialType;CreatedDate;9;(getdate());YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;integration;BanyanAccessorialType;UpdatedBy;10;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;integration;BanyanAccessorialType;UpdatedDate;11;(getdate());YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;dbo;ReportProviderCategory;ReportProviderCategoryId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;ReportProviderCategory;Code;2;;NO;varchar;30;30;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;ReportProviderCategory;Name;3;;NO;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;ReportProviderCategory;Description;4;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;ReportProviderCategory;IsActive;5;((1));NO;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;ReportProviderCategory;SortOrder;6;;YES;smallint;;;5;10;0;;;;;;;;;;
XpoMaster;dbo;ReportProviderCategory;CreatedBy;7;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;ReportProviderCategory;CreatedDate;8;(getdate());NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;dbo;ReportProviderCategory;UpdatedBy;9;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;ReportProviderCategory;UpdatedDate;10;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;fo;v_OrderBasicSummary;OrderId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_OrderBasicSummary;OriginStateId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_OrderBasicSummary;DestinationStateId;3;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_OrderBasicSummary;OriginCountryIsoCode;4;;NO;char;2;2;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_OrderBasicSummary;DestinationCountryIsoCode;5;;NO;char;2;2;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_OrderBasicSummary;CompanyId;6;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_OrderBasicSummary;OrderCode;7;;NO;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;integration;ItsCacciOperationClasification;ItsCacciOperationClasificationId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;integration;ItsCacciOperationClasification;Code;2;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;integration;ItsCacciOperationClasification;Description;3;;NO;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;integration;ItsCacciOperationClasification;IsActive;4;((1));NO;bit;;;;;;;;;;;;;;;
XpoMaster;integration;ItsCacciOperationClasification;CreatedBy;5;('import');NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;integration;ItsCacciOperationClasification;CreatedDate;6;(getdate());NO;datetime2;;;;;;7;;;;;;;;;
XpoMaster;integration;ItsCacciOperationClasification;UpdatedBy;7;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;integration;ItsCacciOperationClasification;UpdatedDate;8;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;fabp;v_SalesPerson_Rep;SalespersonId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_SalesPerson_Rep;UserId;2;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_SalesPerson_Rep;Name;3;;YES;varchar;301;301;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_SalesPerson_Rep;UserName;4;;YES;varchar;150;150;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_SalesPerson_Rep;Email;5;;YES;varchar;150;150;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_SalesPerson_Rep;CommissionPercentage;6;;NO;decimal;;;8;10;2;;;;;;;;;;
XpoMaster;fabp;v_SalesPerson_Rep;CommissionPlanId;7;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_SalesPerson_Rep;CommissionPlanCode;8;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_SalesPerson_Rep;OfficeLocationId;9;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_SalesPerson_Rep;CreatedBy;10;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_SalesPerson_Rep;CreatedDate;11;;NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;fabp;v_SalesPerson_Rep;UpdatedBy;12;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_SalesPerson_Rep;UpdatedDate;13;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;fabp;v_SalesPerson_Rep;Code;14;;YES;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fabp;v_SalesPerson_Rep;IsActive;15;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;fabp;v_SalesPerson_Rep;ReportingCodeId;16;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fabp;v_SalesPerson_Rep;IsActiveSalesRep;17;;YES;bit;;;;;;;;;;;;;;;
XpoMaster;orders;RepCodePostToLogin;RepCodePostToLoginId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;orders;RepCodePostToLogin;ReportingCodeId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;orders;RepCodePostToLogin;DataSourceId;3;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;orders;RepCodePostToLogin;LoginName;4;;NO;varchar;150;150;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;RepCodePostToLogin;Password;5;;NO;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;RepCodePostToLogin;CreatedBy;6;('seedscript');NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;RepCodePostToLogin;CreatedDate;7;(getdate());NO;datetime2;;;;;;7;;;;;;;;;
XpoMaster;orders;RepCodePostToLogin;UpdatedBy;8;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;RepCodePostToLogin;UpdatedDate;9;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;orders;RepCodePostToLogin;IntegrationId;10;((0));NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;LanePricingRequestLinePricing;LanePricingRequestLinePricingId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;LanePricingRequestLinePricing;LanePricingRequestLineId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;LanePricingRequestLinePricing;Source;3;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;LanePricingRequestLinePricing;MaxPrice;4;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;dbo;LanePricingRequestLinePricing;MinPrice;5;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;dbo;LanePricingRequestLinePricing;AvgPrice;6;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;dbo;LanePricingRequestLinePricing;NumberOfReportsForPrice;7;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;LanePricingRequestLinePricing;MaxCost;8;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;dbo;LanePricingRequestLinePricing;MinCost;9;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;dbo;LanePricingRequestLinePricing;AvgCost;10;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;dbo;LanePricingRequestLinePricing;NumberOfReportsForCost;11;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;tms;DocumentPrototype;DocumentPrototypeId;1;;NO;tinyint;;;3;10;0;;;;;;;;;;
XpoMaster;tms;DocumentPrototype;Code;2;;NO;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;tms;DocumentPrototype;Name;3;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;tms;DocumentPrototype;Description;4;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;tms;DocumentPrototype;IsActive;5;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;tms;DocumentPrototype;ExternalDocumentTypeCode;6;;NO;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;tms;DocumentPrototype;ExternalDocumentId;7;;NO;uniqueidentifier;;;;;;;;;;;;;;;
XpoMaster;tms;DocumentPrototype;UniqueFilename;8;;NO;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;tms;DocumentPrototype;WorkspaceId;9;;NO;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;tms;DocumentPrototype;VersionNumber;10;;NO;tinyint;;;3;10;0;;;;;;;;;;
XpoMaster;tms;DocumentPrototype;PublicAccessUrl;11;;YES;varchar;1000;1000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;tms;DocumentPrototype;SortOrder;12;;YES;tinyint;;;3;10;0;;;;;;;;;;
XpoMaster;tms;DocumentPrototype;CreatedBy;13;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;tms;DocumentPrototype;CreatedDate;14;(getdate());NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;tms;DocumentPrototype;UpdatedBy;15;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;tms;DocumentPrototype;UpdatedDate;16;(getdate());YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;tms;DocumentPrototype;CustomerId;17;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;OrderId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;TripId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;CarrierId;3;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;CarrierCode;4;;YES;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;OrderCode;5;;NO;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;TripCode;6;;NO;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;StopId;7;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;StopNumber;8;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;LocationName;9;;NO;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;PickupDate;10;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;ActualArrivalTime;11;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;ActualDepartureTime;12;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;ScheduledEarlyArrivalTime;13;;NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;ScheduledLateArrivalTime;14;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;Address1;15;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;Address2;16;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;City;17;;NO;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;StateCode;18;;NO;varchar;3;3;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;ZipCode;19;;NO;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;Weight;20;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;CommodityName;21;;YES;varchar;200;200;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;IsPickup;22;;YES;bit;;;;;;;;;;;;;;;
XpoMaster;carrierWeb;v_CarrierLoadDetails;StopType;23;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
